29.075630	0.000603
55.736694	0.000933
81.364143	0.001111
104.957985	0.001288
127.719887	0.001445
148.915970	0.001574
168.109238	0.001670
186.425766	0.001780
202.904755	0.001866
218.182068	0.001952
232.078430	0.002035
243.991592	0.002100
254.540619	0.002155
264.095245	0.002214
271.988800	0.002252
278.408966	0.002284
283.848724	0.002309
287.868347	0.002332
290.448181	0.002348
291.540619	0.002357
291.050415	0.002355
291.047607	0.002355
291.361359	0.002362
291.641449	0.002373
291.506989	0.002366
291.126038	0.002361
291.927185	0.002359
291.364136	0.002359
291.375336	0.002352
291.627441	0.002347
291.750702	0.002335
291.896362	0.002339
291.546204	0.002327
290.893555	0.002319
292.067230	0.002334
291.823517	0.002336
292.252106	0.002342
291.675079	0.002340
291.512604	0.002341
291.767517	0.002340
291.915955	0.002336
291.759094	0.002343
291.871155	0.002343
291.294128	0.002336
291.683472	0.002333
291.985992	0.002334
292.008392	0.002334
292.341736	0.002336
291.980377	0.002339
291.935577	0.002339
292.019623	0.002344
291.910370	0.002344
267.750702	0.002170
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
30.291317	0.000614
57.151260	0.000910
82.717087	0.001112
106.268906	0.001279
128.705887	0.001419
149.647064	0.001543
168.296921	0.001636
185.871155	0.001734
202.201675	0.001836
217.448181	0.001930
231.212891	0.002010
243.854340	0.002083
254.226898	0.002149
264.476196	0.002212
272.624664	0.002252
279.599426	0.002282
285.369751	0.002313
289.047607	0.002336
291.064423	0.002348
291.966400	0.002356
291.358551	0.002344
291.506989	0.002346
291.621857	0.002347
291.809509	0.002344
292.333344	0.002348
292.770294	0.002352
292.450989	0.002345
291.728302	0.002338
291.859955	0.002346
292.056030	0.002352
292.075623	0.002345
292.240906	0.002344
292.061615	0.002341
292.938385	0.002345
293.224091	0.002347
292.731079	0.002339
292.700287	0.002344
292.145660	0.002340
292.593842	0.002342
292.837524	0.002341
292.840332	0.002342
292.815125	0.002340
292.868347	0.002338
292.663879	0.002332
292.929962	0.002335
292.753510	0.002340
292.504211	0.002332
292.380951	0.002339
292.271698	0.002340
292.627441	0.002346
292.369751	0.002333
291.106445	0.002323
265.731079	0.002136
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
1524628096081195951653414130818220032.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
