15.921569	0.000139
30.434174	0.000260
44.434174	0.000380
57.644257	0.000492
70.044815	0.000596
81.859947	0.000696
92.028008	0.000781
101.803925	0.000863
110.607841	0.000937
119.352943	0.001011
127.226891	0.001079
134.361343	0.001137
140.240891	0.001187
145.540619	0.001229
149.882355	0.001265
153.633057	0.001297
156.719894	0.001324
159.509811	0.001346
161.016800	0.001362
162.033615	0.001370
161.641449	0.001367
162.084030	0.001372
162.011200	0.001370
162.352936	0.001374
162.582626	0.001373
162.442581	0.001371
162.481796	0.001373
162.532211	0.001372
162.291321	0.001369
161.879547	0.001367
161.879547	0.001369
161.739502	0.001368
161.955185	0.001369
162.005600	0.001370
161.750702	0.001368
161.383759	0.001365
161.501404	0.001365
161.344543	0.001361
161.406158	0.001363
161.809525	0.001367
161.677872	0.001367
162.182068	0.001370
162.554626	0.001374
162.568634	0.001374
162.336136	0.001373
162.473389	0.001375
162.434174	0.001377
162.025208	0.001373
161.806717	0.001372
162.061630	0.001375
162.128845	0.001375
162.109238	0.001375
148.596634	0.001264
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
-0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
