In time 62:	246 flows created	0 flows accepted	2132 group accepted	246 flows refused	0 flows deleted	58567 in switches	
In time 63:	244 flows created	0 flows accepted	2132 group accepted	244 flows refused	0 flows deleted	58567 in switches	
In time 64:	244 flows created	0 flows accepted	2132 group accepted	244 flows refused	0 flows deleted	58567 in switches	
In time 65:	246 flows created	0 flows accepted	2132 group accepted	246 flows refused	0 flows deleted	58567 in switches	
In time 66:	247 flows created	0 flows accepted	2132 group accepted	247 flows refused	0 flows deleted	58567 in switches	
In time 67:	248 flows created	0 flows accepted	2132 group accepted	248 flows refused	0 flows deleted	58567 in switches	
In time 68:	248 flows created	0 flows accepted	2132 group accepted	248 flows refused	0 flows deleted	58567 in switches	
In time 69:	243 flows created	0 flows accepted	2132 group accepted	243 flows refused	0 flows deleted	58567 in switches	
In time 70:	250 flows created	0 flows accepted	2132 group accepted	250 flows refused	0 flows deleted	58567 in switches	
In time 71:	243 flows created	0 flows accepted	2132 group accepted	243 flows refused	0 flows deleted	58567 in switches	
In time 72:	245 flows created	0 flows accepted	2132 group accepted	245 flows refused	0 flows deleted	58567 in switches	
In time 73:	246 flows created	0 flows accepted	2132 group accepted	246 flows refused	0 flows deleted	58567 in switches	
In time 74:	244 flows created	0 flows accepted	2132 group accepted	244 flows refused	0 flows deleted	58567 in switches	
In time 75:	247 flows created	0 flows accepted	2132 group accepted	247 flows refused	0 flows deleted	58567 in switches	
In time 76:	243 flows created	0 flows accepted	2132 group accepted	243 flows refused	0 flows deleted	58567 in switches	
In time 77:	249 flows created	0 flows accepted	2132 group accepted	249 flows refused	0 flows deleted	58567 in switches	
In time 78:	247 flows created	0 flows accepted	2132 group accepted	247 flows refused	0 flows deleted	58567 in switches	
In time 79:	245 flows created	0 flows accepted	2132 group accepted	245 flows refused	0 flows deleted	58567 in switches	
In time 80:	245 flows created	0 flows accepted	2132 group accepted	245 flows refused	0 flows deleted	58567 in switches	
In time 81:	245 flows created	0 flows accepted	2132 group accepted	245 flows refused	0 flows deleted	58567 in switches	
In time 82:	247 flows created	0 flows accepted	2132 group accepted	247 flows refused	0 flows deleted	58567 in switches	
In time 83:	241 flows created	0 flows accepted	2132 group accepted	241 flows refused	0 flows deleted	58567 in switches	
In time 84:	249 flows created	0 flows accepted	2132 group accepted	249 flows refused	0 flows deleted	58567 in switches	
In time 85:	246 flows created	0 flows accepted	2132 group accepted	246 flows refused	0 flows deleted	58567 in switches	
