106.697479	0.090754
193.806717	0.164120
273.299713	0.230997
341.170868	0.288381
399.529419	0.337331
449.299713	0.379465
487.893555	0.411647
517.571411	0.436958
537.013977	0.453562
546.078430	0.461470
545.843140	0.461013
545.492981	0.460343
543.997192	0.459674
543.411743	0.458930
544.336121	0.459615
544.619019	0.459691
544.602234	0.459533
544.661072	0.459688
545.114868	0.459998
545.425781	0.460129
545.627441	0.459966
545.361328	0.459575
546.288513	0.460387
546.691895	0.461041
547.476196	0.461621
548.739502	0.463206
549.484619	0.464351
548.198853	0.463190
548.442566	0.462881
548.302551	0.462434
548.126038	0.462779
548.851562	0.463424
547.260498	0.462635
546.302551	0.461680
546.974792	0.462912
548.462158	0.463376
549.428589	0.464315
549.162476	0.464246
547.624634	0.463011
547.322144	0.462403
548.434204	0.463026
549.719910	0.463813
549.563049	0.464450
549.610657	0.464333
550.008423	0.464553
549.980408	0.464597
550.254883	0.465032
549.703064	0.464318
549.683472	0.464025
549.375366	0.463984
549.168091	0.464125
547.543396	0.463249
547.585449	0.463148
548.389343	0.463442
547.862732	0.463161
547.333313	0.462330
547.537842	0.462455
547.619019	0.462523
546.871155	0.461857
547.708679	0.462175
547.520996	0.462030
548.773132	0.462834
549.764709	0.463893
549.098022	0.463418
548.120422	0.462871
548.946777	0.463887
549.302551	0.464229
549.795532	0.464764
548.549011	0.463515
548.691895	0.464061
549.134460	0.464388
550.204468	0.465541
549.784302	0.464772
549.072815	0.463634
548.784302	0.464135
547.602234	0.463878
546.268921	0.462484
546.980408	0.462236
547.327759	0.462773
547.408936	0.462838
547.442566	0.462771
547.434204	0.463702
547.767517	0.463366
547.358521	0.462851
548.028015	0.463344
548.851562	0.464189
548.375366	0.463379
546.450989	0.461532
546.462158	0.461998
545.728271	0.461223
546.355713	0.461659
546.641479	0.461765
546.913147	0.462521
547.431396	0.463201
548.022400	0.463885
546.921570	0.463039
546.960754	0.463019
546.257690	0.462088
547.711487	0.463399
548.089661	0.463245
547.717102	0.462693
547.588257	0.462373
548.728271	0.463449
538.137268	0.455009
456.392151	0.388707
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
