118.700279	0.002427
216.633057	0.004453
302.030823	0.006177
376.585449	0.007592
441.994385	0.008749
494.624664	0.009641
536.369751	0.010877
569.131653	0.011572
590.829102	0.012040
601.840332	0.012473
601.610657	0.012271
602.540588	0.012483
603.983215	0.012794
604.761902	0.012679
604.988770	0.012570
605.661072	0.012666
604.731079	0.012744
604.168091	0.012827
603.633057	0.012493
603.507019	0.012447
603.226868	0.012400
602.310913	0.012397
601.728271	0.012131
602.274536	0.012108
602.296936	0.012091
601.235291	0.012241
602.705872	0.012134
601.605042	0.012202
602.092407	0.012269
601.313721	0.012511
600.731079	0.012664
601.352966	0.012656
601.330505	0.012807
600.997192	0.012894
601.490173	0.012948
601.338928	0.012717
600.453796	0.012864
599.515381	0.012732
601.448181	0.012823
600.647034	0.012778
601.958008	0.012661
602.204468	0.012537
602.840332	0.012360
603.238098	0.012720
602.546204	0.012761
602.212891	0.012933
601.574219	0.012835
601.893555	0.012710
601.977600	0.012403
602.282898	0.012470
602.428589	0.012192
603.028015	0.012360
602.988770	0.012303
602.266113	0.012705
602.501404	0.012504
602.005615	0.012382
601.689087	0.012790
602.795532	0.012584
603.341736	0.012828
602.708679	0.012663
604.016785	0.012657
602.574219	0.012643
603.277283	0.012835
602.876770	0.012624
601.924377	0.012251
602.047607	0.012406
602.411743	0.012383
603.565796	0.012423
604.610657	0.012521
605.885132	0.012638
604.759094	0.012643
604.823547	0.012876
605.081238	0.012885
605.728271	0.012889
604.369751	0.012796
603.806702	0.012974
602.941162	0.012726
601.784302	0.012718
600.843140	0.012663
601.770325	0.012647
600.672241	0.012590
600.705872	0.012560
601.252075	0.012553
600.703064	0.012550
599.549011	0.012529
600.142883	0.012648
600.663879	0.012389
600.492981	0.012518
601.224060	0.012601
602.308105	0.012653
601.890747	0.012615
601.067200	0.012937
601.955200	0.012927
601.036438	0.012885
600.582642	0.012675
601.977600	0.012695
600.619019	0.012745
600.809509	0.012990
601.523804	0.012568
600.268921	0.012453
601.605042	0.012251
601.106445	0.012101
600.728271	0.011995
595.263306	0.012049
501.924377	0.010196
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
