118.736694	0.133131
214.495804	0.192068
295.907562	0.236676
365.829132	0.271169
424.689087	0.298665
472.610657	0.321333
510.736694	0.339152
539.260498	0.353257
558.487366	0.363293
567.896362	0.368332
569.515381	0.369532
570.204468	0.369908
570.456604	0.369612
569.669495	0.369207
569.742310	0.369372
569.697449	0.369759
570.316528	0.370239
571.277283	0.370943
570.991577	0.371333
570.400574	0.371056
571.145630	0.371476
570.719910	0.371392
571.436951	0.372245
571.156860	0.372918
569.333313	0.370915
568.240906	0.370268
568.184875	0.369408
567.635864	0.368904
568.411743	0.368632
568.282898	0.368987
568.851562	0.368539
569.274536	0.368790
570.596619	0.369497
570.526611	0.369708
571.036438	0.369830
571.568604	0.370065
572.865540	0.370445
571.991577	0.369767
570.879578	0.369298
569.549011	0.368560
569.128845	0.368813
569.400574	0.368529
568.893555	0.368156
568.324951	0.368626
567.946777	0.368196
568.386536	0.368755
568.952393	0.369243
569.759094	0.369695
569.535034	0.369584
569.282898	0.369059
570.078430	0.369227
570.000000	0.369318
569.714294	0.369059
569.661072	0.368751
569.689087	0.368415
570.061646	0.368771
570.719910	0.369298
570.126038	0.369564
571.204468	0.370017
570.291321	0.369400
570.921570	0.369495
570.971985	0.369739
570.016785	0.369314
569.593811	0.368930
569.285706	0.368925
568.358521	0.367894
567.501404	0.367458
567.879578	0.368244
567.991577	0.368910
568.333313	0.369247
569.851562	0.370057
570.095215	0.370531
571.193298	0.371140
570.711487	0.370694
572.560242	0.371003
572.336121	0.370205
572.840332	0.370549
571.767517	0.370465
571.212891	0.369837
571.809509	0.369947
571.829102	0.369624
569.280090	0.368882
568.243713	0.368073
568.890747	0.368332
570.019592	0.369626
570.123230	0.369572
569.764709	0.369481
568.641479	0.368494
568.599426	0.368364
568.725464	0.368853
569.268921	0.369494
570.044800	0.369817
569.775940	0.369422
570.593811	0.369983
569.389343	0.369088
569.697449	0.369139
569.789917	0.368898
567.980408	0.368204
568.235291	0.368058
569.030823	0.369304
569.285706	0.369781
568.753479	0.369536
568.106445	0.369173
563.271729	0.367316
480.543427	0.318289
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
