106.380951	0.090454
194.871155	0.165139
273.179260	0.231168
341.310913	0.288034
397.221283	0.333069
443.156860	0.369187
476.943970	0.394656
499.495789	0.410891
512.294128	0.419150
518.308105	0.423154
517.714294	0.422608
517.515381	0.422281
517.633057	0.422009
517.935547	0.422233
517.882324	0.422325
518.591064	0.422831
518.661072	0.422871
519.056030	0.423113
518.557434	0.422860
518.859924	0.423065
519.484619	0.423242
519.801147	0.423326
519.700256	0.423444
519.859924	0.423438
520.537842	0.423984
520.714294	0.424264
520.294128	0.424100
520.072815	0.423681
520.089661	0.423882
519.364136	0.423397
519.050415	0.423265
518.649841	0.422765
517.030823	0.421570
516.691895	0.421467
517.428589	0.421967
518.633057	0.422844
518.280090	0.422501
518.375366	0.422779
517.854370	0.422232
517.935547	0.422531
518.829102	0.423070
518.899170	0.423155
518.896362	0.423019
518.859924	0.423139
518.845947	0.422903
518.350159	0.422400
519.714294	0.423334
520.529419	0.423965
519.221313	0.422857
519.722717	0.423156
519.929993	0.423368
518.201660	0.422132
518.876770	0.422727
519.266113	0.422818
519.767517	0.423141
520.075623	0.423438
519.792725	0.423219
519.075623	0.422711
518.829102	0.422714
519.484619	0.423138
518.226868	0.422059
518.453796	0.422515
517.607849	0.421974
517.156860	0.421880
518.411743	0.422685
517.910339	0.422431
517.507019	0.422083
517.742310	0.422206
517.840332	0.422155
518.302551	0.422369
518.952393	0.423206
518.966370	0.423176
518.775940	0.423105
519.268921	0.423474
518.795532	0.423243
518.414551	0.422552
518.717102	0.422586
519.450989	0.423018
519.168091	0.423082
517.593811	0.422009
518.137268	0.422374
519.257690	0.422990
519.767517	0.423419
520.198853	0.423999
519.655457	0.423830
518.820740	0.422973
518.319336	0.422632
518.820740	0.422822
519.072815	0.422826
520.159668	0.424120
520.036438	0.423633
519.378174	0.423247
519.448181	0.422940
519.218506	0.422668
519.577026	0.422844
519.322144	0.423108
519.352966	0.423137
518.436951	0.422524
519.425781	0.423376
519.467773	0.423472
520.201660	0.423804
519.952393	0.423847
519.389343	0.423873
513.983215	0.419749
437.809509	0.359883
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
